1.739,-0.0036961,0,5.3725,0.074221,1245.4,0.31413,5.5442E-06,0,3,0,3,3,0,10,7,5
1.749,-0.0024402,0,5.5,0.072073,1245.3,0.3094,1.2201E-06,0,3,0,3,3,0,10,7,5
1.759,-0.0026559,0,5.5,0.069633,1245.2,0.30457,1.3279E-06,0,3,0,3,3,0,10,7,5
1.769,-0.0036563,0,5.5,0.066972,1245.1,0.29962,1.8281E-06,0,3,0,3,3,0,10,7,5
1.779,-0.0034795,0,5.5,0.06417,1244.9,0.29456,1.7397E-06,0,3,0,3,3,0,10,7,5
1.789,0.0014061,0,5.5,0.061304,1244.8,0.28939,-7.0305E-07,0,3,0,3,3,0,10,7,5
1.799,-0.00047722,0,5.5,0.058449,1244.7,0.28412,2.3861E-07,0,3,0,3,3,0,10,7,5
1.809,-0.0026548,0,5.5,0.055669,1244.5,0.27872,-3.9822E-06,0,3,0,3,3,0,10,7,5
1.819,-0.0045381,0,5.5,0.05302,1244.3,0.27322,-6.8072E-06,0,3,0,3,3,0,10,7,5
1.829,-0.0036747,0,5.5,0.051509,1244.1,0.26759,-5.512E-06,0,3,0,3,3,0,10,7,5
1.838,-0.0020264,0,5.5,0.050205,1244,0.26187,-3.0396E-06,0,3,0,3,3,0,10,7,5
1.849,-0.0016534,0,5.5,0.049116,1243.8,0.25601,-2.4801E-06,0,3,0,3,3,0,10,7,5
1.859,-0.0022614,0,5.5,0.048236,1243.5,0.25005,-3.3921E-06,0,3,0,3,3,0,10,7,5
1.869,-0.0046352,0,5.5,0.047546,1243.3,0.24396,-6.9528E-06,0,3,0,3,3,0,10,7,5
1.879,-0.0053413,0,5.5,0.047014,1243.1,0.23777,-8.012E-06,0,3,0,3,3,0,10,7,5
1.889,-0.0025159,0,5.5,0.046599,1242.8,0.23144,-1.2579E-06,0,3,0,3,3,0,10,7,5
1.899,0.0013887,0,5.5,0.046253,1242.6,0.22501,6.9436E-07,0,3,0,3,3,0,10,7,5
1.909,0.0026446,0,5.5,0.045921,1242.3,0.21841,3.9669E-06,0,3,0,3,3,0,10,7,5
1.919,0.001448,0,5.5,0.045548,1242.1,0.21172,2.172E-06,0,3,0,3,3,0,10,7,5
1.929,-0.0016125,0,5.5,0.04508,1241.8,0.20489,-8.0626E-07,0,3,0,3,3,0,10,7,5
1.939,-0.0032015,0,5.5,0.044468,1241.5,0.19796,-1.6008E-06,0,3,0,3,3,0,10,7,5
1.951,1.635E-05,0,5.5,0.043669,1241.2,0.19086,-2.4525E-08,0,3,0,3,3,0,10,7,5
1.958,0.0032342,0,5.5,0.042649,1240.9,0.18379,-4.8514E-06,0,3,0,3,3,0,10,7,5
1.969,0.0055692,0,5.5,0.041388,1240.5,0.17685,-8.3538E-06,0,3,0,3,3,0,10,7,5
1.978,0.0050593,0,5.5,0.039879,1240.2,0.16943,-7.589E-06,0,3,0,3,3,0,10,7,5
1.989,0.0027836,0,5.5,0.038128,1239.9,0.16202,-1.3918E-06,0,3,0,3,3,0,10,7,5
1.999,0.00031167,0,5.5,0.036155,1239.5,0.15444,-1.5584E-07,0,3,0,3,3,0,10,7,5
2.009,-0.00019824,0,5.5,0.033991,1239.2,0.14679,9.9122E-08,0,3,0,3,3,0,10,7,5
2.019,0.00017474,0,5.5,0.031678,1238.8,0.13899,-8.737E-08,0,3,0,3,3,0,10,7,5
2.029,0.0017249,0,5.5,0.02926,1238.4,0.1311,8.6246E-07,0,3,0,3,3,0,10,7,5
2.039,0.003177,0,5.5,0.026786,1238,0.1231,1.5885E-06,0,3,0,3,3,0,10,7,5
2.049,0.001588,0,5.5,0.0243,1237.6,0.11499,7.94E-07,0,3,0,3,3,0,10,7,5
2.059,-0.00019722,0,5.5,0.021843,1237.2,0.10676,-9.8611E-08,0,3,0,3,3,0,10,7,5
2.069,-0.0019824,0,5.5,0.019445,1236.8,0.098426,-9.9122E-07,0,3,0,3,3,0,10,7,5
2.078,-0.00013795,0,5.5,0.017123,1236.3,0.089977,-6.8977E-08,0,3,0,3,3,0,10,7,5
2.089,0.001216,0,5.5,0.015078,1235.9,0.081427,3.0401E-06,0,3,0,3,3,0,10,7,5
2.099,0.0016871,0,5.5,0.013116,1235.4,0.07275,4.2178E-06,0,3,0,3,3,0,10,7,5
2.109,0,0,5.5,0.011221,1235,0.063973,0,0,3,0,3,3,0,10,7,5
2.119,-0.0013365,0,5.5,0.0093704,1234.5,0.055074,-2.0047E-06,0,3,0,3,3,0,10,7,5
2.129,-0.00080904,0,5.5,0.0075387,1234.1,0.046077,-1.2136E-06,0,3,0,3,3,0,10,7,5
2.139,0.0001108,0,5.5,0.0056977,1233.6,0.036958,1.6619E-07,0,3,0,3,3,0,10,7,5
2.149,0.002404,0,5.5,0.0038219,1233.2,0.027739,1.202E-06,0,3,0,3,3,0,10,7,5
2.159,0.0021467,0,5.5,0.0018907,1232.7,0.018397,1.0733E-06,0,3,0,3,3,0,10,7,5
2.168,0.0012026,0,5.5,-0.00010874,1232.2,0.0089552,6.013E-07,0,3,0,3,3,0,10,7,5
2.179,0.00045472,0,5.5,-0.0021816,1231.8,-0.00060743,2.2736E-07,0,3,0,3,3,0,10,7,5
2.189,1.1541E-06,0,5.5,-0.0043241,1231.3,-0.010271,5.7706E-10,0,3,0,3,3,0,10,7,5
2.199,-0.00055051,0,5.5,-0.0065246,1230.9,-0.020054,-2.7526E-07,0,3,0,3,3,0,10,7,5
2.209,0.0060591,0,5.5,-0.0087652,1230.4,-0.029936,1.5148E-05,0,3,0,3,3,0,10,7,5
2.219,0.0048207,0,5.5,-0.011024,1230,-0.039938,1.2052E-05,0,3,0,3,3,0,10,7,5
2.229,-0.00053782,0,5.5,-0.013278,1229.5,-0.050038,5.6471E-06,0,3,0,3,3,0,10,7,5
2.239,0.0017554,0,5.5,-0.015502,1229.1,-0.060258,-1.8432E-05,0,3,0,3,3,0,10,7,5
2.249,0.0019885,0,5.5,-0.017675,1228.6,-0.070574,-2.088E-05,0,3,0,3,3,0,10,7,5
2.259,0.0031046,0,5.5,-0.019782,1228.1,-0.081008,-3.2598E-05,0,3,0,3,3,0,10,7,5
2.269,0.0042206,0,5.5,-0.021812,1227.7,-0.09154,-6.5419E-05,0,3,0,3,3,0,10,7,5
2.279,0.0029822,0,5.5,-0.023761,1227.2,-0.10219,-4.6225E-05,0,3,0,3,3,0,10,7,5
2.289,0.0022344,0,5.5,-0.025632,1226.8,-0.11293,3.3516E-06,0,3,0,3,3,0,10,7,5
2.299,0.0003093,0,5.5,-0.027435,1226.3,-0.12379,4.6396E-07,0,3,0,3,3,0,10,7,5
2.309,-0.0016158,0,5.5,-0.029185,1225.9,-0.13472,-5.6552E-06,0,3,0,3,3,0,10,7,5
2.319,-0.00099023,0,5.5,-0.030902,1225.4,-0.14577,-3.4658E-06,0,3,0,3,3,0,10,7,5
2.329,0.000322,0,5.5,-0.032606,1225,-0.15689,1.449E-06,0,3,0,3,3,0,10,7,5
2.339,-0.00072017,0,5.5,-0.034322,1224.5,-0.11088,-3.2408E-06,0,3,0,3,3,0,10,7,5
2.349,-0.0015661,0,5.5,-0.036074,1224.1,-0.12147,-7.8307E-07,0,3,0,3,3,0,10,7,5
2.359,-0.0024121,0,5.5,-0.037884,1223.6,-0.13223,-1.2061E-06,0,3,0,3,3,0,10,7,5
2.369,-0.0026695,0,5.5,-0.039771,1223.1,-0.1431,-6.6737E-06,0,3,0,3,3,0,10,7,5
2.378,-0.0025344,0,5.5,-0.04175,1222.7,-0.15399,-6.3361E-06,0,3,0,3,3,0,10,7,5
2.388,-0.0023994,0,5.5,-0.043832,1222.2,-0.16502,-3.5991E-06,0,3,0,3,3,0,10,7,5
2.399,-0.0014796,0,5.5,-0.04602,1221.8,-0.17611,-2.2194E-06,0,3,0,3,3,0,10,7,5
2.409,-0.00065785,0,5.5,-0.048313,1221.3,-0.18732,-9.8677E-07,0,3,0,3,3,0,10,7,5
2.419,-0.0016019,0,5.5,-0.050699,1220.9,-0.19861,-2.4029E-06,0,3,0,3,3,0,10,7,5
2.429,-0.0014669,0,5.5,-0.053161,1220.4,-0.21,7.3344E-07,0,3,0,3,3,0,10,7,5
2.439,-0.00074325,0,5.5,-0.055673,1220,-0.22148,3.7163E-07,0,3,0,3,3,0,10,7,5
2.449,-0.00060822,0,5.5,-0.058203,1219.6,-0.23305,9.1233E-07,0,3,0,3,3,0,10,7,5
2.459,0.00021351,0,5.5,-0.060713,1219.3,-0.24472,-3.2027E-07,0,3,0,3,3,0,10,7,5
2.469,-0.00073056,0,5.5,-0.063159,1218.9,-0.25646,2.5569E-06,0,3,0,3,3,0,10,7,5
2.479,-0.00069362,0,5.5,-0.065499,1218.6,-0.26832,2.4277E-06,0,3,0,3,3,0,10,7,5
2.489,-0.00085289,0,5.5,-0.067693,1218.3,-0.28025,2.9851E-06,0,3,0,3,3,0,10,7,5
2.499,-0.0015027,0,5.5,-0.069705,1218.1,-0.29228,5.2593E-06,0,3,0,3,3,0,10,7,5
2.508,-0.0019562,0,5.5,-0.071508,1217.8,-0.30439,1.0759E-05,0,3,0,3,3,0,10,7,5
2.519,-0.0028022,0,5.5,-0.073092,1217.6,-0.31659,1.5412E-05,0,3,0,3,3,0,10,7,5
